4	5	1	195.471	146.803	0.269422	0.00290501
4	5	2	204.333	146.534	0.212086	0.00204721
4	5	3	202.625	148.735	0.174243	0.00187287
4	5	4	220.856	148.179	0.19791	0.00191942
4	5	5	189.241	147.24	0.154935	0.00167892
4	6	1	0	0	0	0
4	6	2	0	0	0	0
4	6	3	0	0	0	0
4	6	4	0	0	0	0
4	6	5	0	0	0	0
4	6	6	0	0	0	0
5	1	1	204.356	155.793	0.206197	0.00203568
5	1	2	186.532	154.192	0.275556	0.00304439
5	2	1	224.435	154.297	0.33624	0.00324636
5	2	2	192.424	154.176	0.356119	0.00394848
5	3	1	200.234	155.788	0.272709	0.00247504
5	3	2	190.509	154.762	0.261974	0.00266474
5	4	1	190.433	155.527	0.221527	0.00214765
5	4	2	182.327	154.977	0.24059	0.00268571
5	6	1	0	0	0	0
5	6	2	0	0	0	0
