1	1	1	0.65	-3.3	0	0
1	1	2	0.5	-2.15	0	0
1	1	3	1.3	-3.5	0	0
1	2	1	-1.6	-1.65	0	0
1	2	2	-1.05	-3.6	0	0
1	2	3	-1.55	-3.9	0	0
1	3	1	0.95	-2.5	0	0
1	3	2	1.15	-3.6	0	0
1	3	3	1.4	-3.5	0	0
1	4	1	-0.8	-3.5	0	0
1	4	2	-1.9	-2.5	0	0
1	4	3	-1.75	-1.6	0	0
1	5	1	1.15	-1.8	0	0
1	5	2	1.6	-3.3	0	0
1	5	3	1.3	-2	0	0
1	6	1	0	0	0	0
1	6	2	0	0	0	0
1	6	3	0	0	0	0
2	1	1	1.45	0.65	0	0
2	1	2	0.95	0.35	0	0
2	1	3	1.9	0.25	0	0
2	1	4	0.45	-1.65	0	0
2	1	5	1.5	-1.65	0	0
2	1	6	0.85	-2	0	0
2	1	7	1.55	0.95	0	0
2	2	1	-1.55	0.05	0	0
2	2	2	-2.1	0.65	0	0
2	2	3	-1.3	0.95	0	0
2	2	4	-1.45	-2.5	0	0
2	2	5	-1.25	-1.75	0	0
2	2	6	-0.7	-2.15	0	0
2	2	7	-0.8	0.1	0	0
2	3	1	2.3	0.2	0	0
2	3	2	2.8	0.85	0	0
2	3	3	1.2	1.35	0	0
2	3	4	0.8	-1.45	0	0
2	3	5	1.25	-1.3	0	0
2	3	6	1.65	-2.1	0	0
2	3	7	1.1	0.85	0	0
2	4	1	-1.45	0.55	0	0
2	4	2	-1.45	0.6	0	0
2	4	3	-1.05	-1	0	0
2	4	4	-0.95	-1.15	0	0
2	4	5	-1	-3.5	0	0
2	4	6	-2.05	-2.35	0	0
2	4	7	-1	2.2	0	0
2	5	1	2.35	2.2	0	0
2	5	2	2.5	0.5	0	0
2	5	3	1.8	0.75	0	0
2	5	4	2.55	-1.95	0	0
2	5	5	2.1	-2.75	0	0
2	5	6	2.55	-2.8	0	0
2	5	7	1.9	0.65	0	0
2	6	1	0	0	0	0
2	6	2	0	0	0	0
2	6	3	0	0	0	0
2	6	4	0	0	0	0
2	6	5	0	0	0	0
2	6	6	0	0	0	0
2	6	7	0	0	0	0
3	1	1	-1.45	0.35	0	0
3	1	2	-1.3	1.35	0	0
3	1	3	-1.5	-3.55	0	0
3	1	4	-1.25	0.65	0	0
3	1	5	-1.7	0.8	0	0
3	1	6	-1.15	1.85	0	0
3	2	1	-2	-2.25	0	0
3	2	2	-0.85	1.95	0	0
3	2	3	-1.2	-7.75	0	0
3	2	4	-0.7	-0.65	0	0
3	2	5	-1.15	1.35	0	0
3	2	6	-1.1	8.88178e-16	0	0
3	3	1	-1.75	-0.55	0	0
3	3	2	-1.3	0.1	0	0
3	3	3	-0.8	2.6	0	0
3	3	4	-2.35	-1.9	0	0
3	3	5	-1.05	0.1	0	0
3	3	6	-1.75	-1.5	0	0
3	4	1	-1	1.1	0	0
3	4	2	-1.55	-1.55	0	0
3	4	3	-1.6	-1.05	0	0
3	4	4	-1.3	3.35	0	0
3	4	5	-1	0.45	0	0
3	4	6	-0.6	0.5	0	0
3	5	1	-1.05	-0.25	0	0
3	5	2	-1.35	-0.95	0	0
3	5	3	-1.5	-3.15	0	0
3	5	4	-1.1	1.7	0	0
3	5	5	-1.15	1.1	0	0
3	6	1	0	0	0	0
3	6	2	0	0	0	0
3	6	3	0	0	0	0
3	6	4	0	0	0	0
3	6	5	0	0	0	0
3	6	6	0	0	0	0
4	1	1	1.55	7.75	0	0
4	1	2	1.1	-0.15	0	0
4	1	3	1.15	-2.4	0	0
4	1	4	1.25	-2.15	0	0
4	1	5	0.6	-0.9	0	0
4	1	6	0	0	0	0
4	2	1	2.05	0.9	0	0
4	2	2	1.1	-1.95	0	0
4	2	3	1.25	0.05	0	0
4	2	4	2.6	1.5	0	0
4	2	5	0.35	-3.55	0	0
4	2	6	1	0.65	0	0
4	3	1	1.5	1.6	0	0
4	3	2	1.05	-2.65	0	0
4	3	3	1.25	1.7	0	0
4	3	4	1.6	1.5	0	0
4	3	5	1.45	0.25	0	0
4	3	6	1.55	3.5	0	0
4	4	1	1.25	-1.75	0	0
4	4	2	0.65	-0.15	0	0
4	4	3	1.2	-1.05	0	0
4	4	4	1.6	-3.05	0	0
4	4	5	0.9	1.75	0	0
4	4	6	0.55	-2.25	0	0
4	5	1	1.2	0.05	0	0
4	5	2	1.15	-1.55	0	0
4	5	3	1.5	-0.4	0	0
4	5	4	1.25	-2.4	0	0
4	5	5	1.1	0.1	0	0
4	6	1	0	0	0	0
4	6	2	0	0	0	0
4	6	3	0	0	0	0
4	6	4	0	0	0	0
4	6	5	0	0	0	0
4	6	6	0	0	0	0
5	1	1	1.1	1.77636e-15	0	0
5	1	2	0.7	3.6	0	0
5	2	1	-1.65	0.45	0	0
5	2	2	-2	2.85	0	0
5	3	1	1	0.35	0	0
5	3	2	0.6	2.9	0	0
5	4	1	-0.7	0.1	0	0
5	4	2	-1.6	2.35	0	0
5	6	1	0	0	0	0
5	6	2	0	0	0	0
